Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,BR_Density,Room_Density,Dist_to_City,RecID,SetID
160500,4.5033,21,5195,1020,2539,988,33.89,-117.99,20450.21243,29541.38104,151601.1907,520726.5765,588761.0655,2.489215686,5.258097166,29541.38104,4521,O
347800,8.5621,23,2111,306,979,288,33.89,-117.99,20450.21243,29541.38104,151601.1907,520726.5765,588761.0655,3.199346405,7.329861111,29541.38104,4522,O
393700,7.1425,18,2939,437,1278,435,33.89,-117.98,20845.11035,30276.87069,151131.116,521338.8792,589373.6798,2.924485126,6.756321839,30276.87069,4523,O
181800,5.1315,17,1851,344,764,339,33.89,-117.97,21272.83277,31022.33644,150665.3064,521952.0268,589987.0327,2.220930233,5.460176991,31022.33644,4524,O
137500,2.8649,17,1740,445,1158,412,33.89,-117.97,21272.83277,31022.33644,150665.3064,521952.0268,589987.0327,2.602247191,4.223300971,31022.33644,4525,O
367400,9.0683,15,3801,542,1992,526,33.89,-117.97,21272.83277,31022.33644,150665.3064,521952.0268,589987.0327,3.675276753,7.226235741,31022.33644,4526,O
462800,10.2252,14,923,136,420,130,33.89,-117.97,21272.83277,31022.33644,150665.3064,521952.0268,589987.0327,3.088235294,7.1,31022.33644,4527,O
334100,4.4375,24,1332,252,625,230,33.89,-117.96,21731.44161,31777.07618,150203.8018,522566.0163,590601.1219,2.48015873,5.791304348,31777.07618,4528,O
349000,6.5764,17,1665,247,755,254,33.89,-117.95,22219.02444,32540.44461,149746.642,523180.8448,591215.9451,3.056680162,6.55511811,32540.44461,4529,O
400000,5.4716,18,2895,487,1116,429,33.89,-117.92,23837.31594,34876.62459,148401.6305,525030.3344,593064.7957,2.291581109,6.748251748,34876.62459,4531,O
161800,5.0258,12,1859,393,622,316,33.89,-117.92,23837.31594,34876.62459,148401.6305,525030.3344,593064.7957,1.582697201,5.882911392,34876.62459,4532,O
351900,7.875,30,1631,212,523,216,33.89,-117.91,24422.86895,35669.03298,147962.2497,525648.4892,593682.532,2.466981132,7.550925926,35669.03298,4533,O
467600,13.1107,17,1671,192,678,206,33.89,-117.89,25653.77891,37271.76018,147097.1641,526887.2686,594920.1701,3.53125,8.111650485,37271.76018,4534,O
119100,3.6435,18,1616,532,866,496,33.89,-117.88,26296.33662,38081.32518,146671.54,527507.8874,595540.0674,1.627819549,3.258064516,38081.32518,4535,O
173300,4.5,16,959,176,353,185,33.89,-117.88,26296.33662,38081.32518,146671.54,527507.8874,595540.0674,2.005681818,5.183783784,38081.32518,4536,O
218400,3.0214,19,3583,911,2300,871,33.89,-117.88,26296.33662,38081.32518,146671.54,527507.8874,595540.0674,2.524698134,4.113662457,38081.32518,4537,O
265500,3.6946,17,3218,923,1701,824,33.89,-117.88,26296.33662,38081.32518,146671.54,527507.8874,595540.0674,1.842903575,3.905339806,38081.32518,4538,O
270100,7.1472,25,1142,162,486,150,33.89,-117.87,26955.25211,38895.90334,146250.5822,528129.3217,596160.6805,3,7.613333333,38895.90334,4539,O
171700,2.425,17,1441,530,769,456,33.89,-117.87,26955.25211,38895.90334,146250.5822,528129.3217,596160.6805,1.450943396,3.160087719,38895.90334,4541,O
184600,3.343,22,2340,664,1382,546,33.89,-117.87,26955.25211,38895.90334,146250.5822,528129.3217,596160.6805,2.081325301,4.285714286,38895.90334,4542,O
289800,6.6897,22,4386,593,1915,592,33.89,-117.86,27629.35508,39715.18619,145834.331,528751.5687,596782.0072,3.229342327,7.408783784,39715.18619,4543,O
274500,6.9612,24,2002,253,820,241,33.89,-117.86,27629.35508,39715.18619,145834.331,528751.5687,596782.0072,3.241106719,8.307053942,39715.18619,4544,O
262300,5.9639,22,4020,655,1486,635,33.89,-117.85,28317.56094,40538.88848,145422.827,529374.6255,597404.0452,2.26870229,6.330708661,40538.88848,4545,O
240600,5.7457,24,3326,503,1616,494,33.89,-117.85,28317.56094,40538.88848,145422.827,529374.6255,597404.0452,3.212723658,6.732793522,40538.88848,4546,O
226900,5.7951,24,3935,625,1912,593,33.89,-117.84,29018.86629,41366.74619,145016.1105,529998.4892,598026.7924,3.0592,6.635750422,41366.74619,4547,O
264300,6.7837,19,3544,542,1787,560,33.89,-117.84,29018.86629,41366.74619,145016.1105,529998.4892,598026.7924,3.29704797,6.328571429,41366.74619,4548,O
245700,4.625,25,1737,270,840,265,33.89,-117.83,29732.34421,42198.51476,144614.2219,530623.157,598650.2465,3.111111111,6.554716981,42198.51476,4549,O
278900,4.0714,21,3079,509,1431,480,33.89,-117.82,30457.13926,43033.96741,144217.2016,531248.626,599274.4053,2.811394892,6.414583333,43033.96741,4551,O
297900,5.8243,13,3252,583,1546,557,33.89,-117.81,31192.46253,43872.89367,143825.09,531874.8934,599899.2666,2.651801029,5.838420108,43872.89367,4552,O
357900,7.0217,25,3121,381,1278,389,33.89,-117.8,31937.58683,44715.09802,143437.9272,532501.9564,600524.8282,3.354330709,8.023136247,44715.09802,4553,O
415300,8.9088,7,9729,1210,4160,1214,33.89,-117.78,33454.61043,46408.6264,142678.6089,533758.4579,601778.0435,3.438016529,8.014003295,46408.6264,4554,O
366300,7.4947,4,37937,5471,16122,5189,33.89,-117.74,35893.13239,49827.81078,141221.1201,536280.8845,604292.7815,2.946810455,7.31104259,49827.81078,4555,O
107900,2.3654,14,1731,404,1269,351,33.89,-117.58,43587.42103,63805.39837,136252.0982,546493.0297,614459.9894,3.141089109,4.931623932,63805.39837,4556,O
191700,2.3417,16,693,185,365,176,33.89,-117.56,44436.96559,65576.53344,135732.7436,547782.9684,615742.7919,1.972972973,3.9375,65576.53344,4557,O
164800,5.6973,25,2999,439,1396,458,33.89,-117.55,44884.30387,66463.59349,135481.8815,548429.0312,616385.1654,3.179954442,6.548034934,66463.59349,4558,O
220800,5.1695,2,17978,3217,7305,2463,33.89,-117.52,46311.30756,69130.28383,134764.9475,550371.5625,618316.1503,2.270749145,7.299228583,69130.28383,4559,O
149900,4.7295,14,10395,1799,6295,1855,33.89,-117.48,48396.34807,72697.46913,133893.3901,552971.6424,620899.7388,3.499166203,5.603773585,72697.46913,4561,O
193800,7.7197,4,80,10,55,13,33.89,-117.42,51862.70717,78069.4061,132770.5904,556892.9448,624794.0245,5.5,6.153846154,78069.4061,4562,O
267900,5.1624,12,3964,524,1707,549,33.89,-117.38,54365.88602,81662.63757,132147.5207,559521.0366,627402.6337,3.257633588,7.220400729,81662.63757,4563,O
211300,5.363,17,2678,394,1225,367,33.89,-117.34,56999.42642,85264.01213,131626.5183,562160.0583,630021.0335,3.109137056,7.297002725,85264.01213,4564,O
152700,2.5379,33,6982,1371,5650,1195,33.89,-117.28,61157.10805,90679.21821,131038.989,566138.7491,633966.7242,4.121079504,5.842677824,90679.21821,4565,O
136600,4.1953,5,11775,2031,6686,1911,33.89,-117.23,64781.36313,95202.22417,130729.1559,569472.4794,637271.1254,3.291974397,6.161695447,95202.22417,4566,O
244400,3.5781,4,1611,239,275,84,33.89,-117.13,72372.74867,104271.2795,130604.1546,576188.2442,643923.4883,1.150627615,19.17857143,104271.2795,4567,O
187500,3.125,6,78,11,27,10,33.89,-117.03,77533.27105,113364.9058,131139.2415,582966.5523,650632.4399,2.454545455,7.8,113364.9058,4568,O
71000,1.5227,22,1540,364,610,268,33.89,-116.63,101913.1567,149895.394,139588.4745,610663.14,678000.1874,1.675824176,5.746268657,139588.4745,4569,O
500001,5.4088,27,1536,377,553,326,33.9,-118.43,5760.946457,24118.77499,176760.5743,493796.0567,561706.3057,1.466843501,4.711656442,24118.77499,4571,O
500001,5.5347,29,1929,523,686,455,33.9,-118.42,5265.806258,23470.86037,176142.0595,494369.0222,562284.8537,1.31166348,4.23956044,23470.86037,4572,O
500001,5.308,37,1576,345,662,340,33.9,-118.42,5265.806258,23470.86037,176142.0595,494369.0222,562284.8537,1.91884058,4.635294118,23470.86037,4573,O
500001,5.9596,43,1394,321,552,296,33.9,-118.42,5265.806258,23470.86037,176142.0595,494369.0222,562284.8537,1.719626168,4.709459459,23470.86037,4574,O
472100,8.468,39,2311,404,1044,380,33.9,-118.41,4896.260321,22841.7999,175526.2844,494942.9729,562864.2481,2.584158416,6.081578947,22841.7999,4575,O
500001,7.5552,39,2040,336,926,351,33.9,-118.41,4896.260321,22841.7999,175526.2844,494942.9729,562864.2481,2.755952381,5.811965812,22841.7999,4576,O
492200,7.3151,34,2674,435,1087,431,33.9,-118.4,4682.14191,22233.19402,174913.2779,495517.9056,563444.4863,2.498850575,6.204176334,22233.19402,4577,O
500001,7.8924,37,2458,400,920,375,33.9,-118.4,4682.14191,22233.19402,174913.2779,495517.9056,563444.4863,2.3,6.554666667,22233.19402,4578,O
477100,7.9059,38,2868,466,1098,438,33.9,-118.4,4682.14191,22233.19402,174913.2779,495517.9056,563444.4863,2.356223176,6.547945205,22233.19402,4579,O
294800,5.6482,35,1651,269,707,252,33.9,-118.37,5098.661113,20547.98152,173091.164,497248.5604,565190.2373,2.628252788,6.551587302,20547.98152,4581,O
256300,3.3409,32,332,103,177,102,33.9,-118.37,5098.661113,20547.98152,173091.164,497248.5604,565190.2373,1.718446602,3.254901961,20547.98152,4582,O
230000,4.74,42,1935,388,1136,379,33.9,-118.36,5546.457027,20039.68238,172489.5271,497827.3864,565773.8245,2.927835052,5.105540897,20039.68238,4583,O
231900,5.0452,40,1271,276,725,234,33.9,-118.36,5546.457027,20039.68238,172489.5271,497827.3864,565773.8245,2.626811594,5.431623932,20039.68238,4584,O
230400,3.5313,39,1166,222,640,206,33.9,-118.36,5546.457027,20039.68238,172489.5271,497827.3864,565773.8245,2.882882883,5.660194175,20039.68238,4585,O
205000,2.9551,41,1355,349,655,329,33.9,-118.36,5546.457027,20039.68238,172489.5271,497827.3864,565773.8245,1.876790831,4.118541033,20039.68238,4586,O
214000,4.0727,18,3380,922,2276,854,33.9,-118.36,5546.457027,20039.68238,172489.5271,497827.3864,565773.8245,2.468546638,3.957845433,20039.68238,4587,O
237000,3.0417,25,3309,902,2299,837,33.9,-118.35,6102.00492,19561.66543,171890.8077,498407.1772,566358.2425,2.548780488,3.953405018,19561.66543,4588,O
230000,3.9485,32,1056,225,565,231,33.9,-118.35,6102.00492,19561.66543,171890.8077,498407.1772,566358.2425,2.511111111,4.571428571,19561.66543,4589,O
210300,4.1344,36,1741,412,1245,423,33.9,-118.32,8177.709178,18332.26008,170112.4619,500152.3053,568116.4555,3.02184466,4.115839243,18332.26008,4601,O
216400,3.0526,37,1664,401,1316,409,33.9,-118.32,8177.709178,18332.26008,170112.4619,500152.3053,568116.4555,3.281795511,4.068459658,18332.26008,4602,O
171300,2.6312,28,1576,400,891,378,33.9,-118.31,8953.432721,17998.44104,169525.7212,500735.922,568704.171,2.2275,4.169312169,17998.44104,4603,O
198400,3.5417,38,1400,399,1131,405,33.9,-118.31,8953.432721,17998.44104,169525.7212,500735.922,568704.171,2.834586466,3.456790123,17998.44104,4604,O
194700,3.4792,30,2407,581,1724,531,33.9,-118.31,8953.432721,17998.44104,169525.7212,500735.922,568704.171,2.967297762,4.532956685,17998.44104,4605,O
208800,3.6,29,2617,668,1868,647,33.9,-118.3,9754.866745,17706.39881,168942.0538,501320.4868,569292.7045,2.796407186,4.044822257,17706.39881,4606,O
224100,3.4,27,3267,762,2099,647,33.9,-118.3,9754.866745,17706.39881,168942.0538,501320.4868,569292.7045,2.754593176,5.049459042,17706.39881,4607,O
173600,2.9559,13,2455,661,1975,618,33.9,-118.3,9754.866745,17706.39881,168942.0538,501320.4868,569292.7045,2.987897126,3.972491909,17706.39881,4608,O
181400,3.287,19,2421,689,1726,660,33.9,-118.3,9754.866745,17706.39881,168942.0538,501320.4868,569292.7045,2.505079826,3.668181818,17706.39881,4609,O
159400,1.7714,27,1013,394,1067,400,33.9,-118.29,10576.16804,17458.23008,168361.4916,501905.9964,569882.0534,2.708121827,2.5325,17458.23008,4611,O
111900,4.0234,38,1566,318,981,318,33.9,-118.26,13121.57267,16994.49529,166638.7601,503668.161,571654.9675,3.08490566,4.924528302,16994.49529,4612,O
110700,2.0096,22,894,232,754,222,33.9,-118.26,13121.57267,16994.49529,166638.7601,503668.161,571654.9675,3.25,4.027027027,16994.49529,4613,O
89500,2.4271,42,1386,320,1163,319,33.9,-118.25,13988.97146,16937.77869,166070.9438,504257.4168,572247.5529,3.634375,4.344827586,16937.77869,4614,O
113100,2.5521,36,1135,231,614,227,33.9,-118.25,13988.97146,16937.77869,166070.9438,504257.4168,572247.5529,2.658008658,5,16937.77869,4615,O
106200,1.9605,37,2119,442,1372,406,33.9,-118.25,13988.97146,16937.77869,166070.9438,504257.4168,572247.5529,3.104072398,5.219211823,16937.77869,4616,O
105800,3.3804,38,1201,223,733,206,33.9,-118.25,13988.97146,16937.77869,166070.9438,504257.4168,572247.5529,3.286995516,5.830097087,16937.77869,4617,O
103000,2.3382,38,2055,442,1518,425,33.9,-118.24,14863.08893,16931.16603,165506.3966,504847.601,572840.9412,3.43438914,4.835294118,16931.16603,4618,O
93600,2.375,35,1079,247,1055,243,33.9,-118.24,14863.08893,16931.16603,165506.3966,504847.601,572840.9412,4.271255061,4.440329218,16931.16603,4619,O
98000,2.8269,40,1308,272,901,257,33.9,-118.24,14863.08893,16931.16603,165506.3966,504847.601,572840.9412,3.3125,5.089494163,16931.16603,4621,O
100800,1.8095,31,2143,522,2276,519,33.9,-118.23,15742.80594,16974.71588,164945.1521,505438.7102,573435.1298,4.360153257,4.129094412,16974.71588,4622,O
96800,1.641,34,2462,553,2334,502,33.9,-118.23,15742.80594,16974.71588,164945.1521,505438.7102,573435.1298,4.220614828,4.90438247,16974.71588,4623,O
88800,2.4706,28,1108,284,1498,289,33.9,-118.23,15742.80594,16974.71588,164945.1521,505438.7102,573435.1298,5.274647887,3.833910035,16974.71588,4624,O
112500,3.4107,45,1285,238,840,211,33.9,-118.23,15742.80594,16974.71588,164945.1521,505438.7102,573435.1298,3.529411765,6.090047393,16974.71588,4625,O
110400,3.6607,38,796,159,679,167,33.9,-118.22,16249.96819,17068.04425,164387.2441,506030.7414,574030.1162,4.270440252,4.766467066,17068.04425,4626,O
105600,1.4091,35,1649,424,1786,388,33.9,-118.22,16249.96819,17068.04425,164387.2441,506030.7414,574030.1162,4.212264151,4.25,17068.04425,4627,O
115600,1.7262,30,1007,260,1112,238,33.9,-118.22,16249.96819,17068.04425,164387.2441,506030.7414,574030.1162,4.276923077,4.231092437,17068.04425,4628,O
98400,1.9423,22,312,107,583,119,33.9,-118.22,16249.96819,17068.04425,164387.2441,506030.7414,574030.1162,5.448598131,2.621848739,17068.04425,4629,O
104600,2.0817,35,2420,579,2010,540,33.9,-118.21,16507.29074,17210.34136,163832.7066,506623.6911,574625.8981,3.471502591,4.481481481,17210.34136,4631,O
102300,1.9583,41,941,233,973,253,33.9,-118.21,16507.29074,17210.34136,163832.7066,506623.6911,574625.8981,4.175965665,3.719367589,17210.34136,4632,O
118800,3.1189,43,1810,357,1335,358,33.9,-118.21,16507.29074,17210.34136,163832.7066,506623.6911,574625.8981,3.739495798,5.055865922,17210.34136,4633,O
105000,2.12,26,1000,275,1178,263,33.9,-118.2,16811.49179,17400.40587,163281.5741,507217.5562,575222.4728,4.283636364,3.802281369,17400.40587,4634,O
105100,2.7813,33,1435,322,1298,299,33.9,-118.2,16811.49179,17400.40587,163281.5741,507217.5562,575222.4728,4.031055901,4.799331104,17400.40587,4635,O
103200,2.2125,34,1552,444,2093,413,33.9,-118.2,16811.49179,17400.40587,163281.5741,507217.5562,575222.4728,4.713963964,3.757869249,17400.40587,4636,O
104800,2.3214,36,1073,271,1385,288,33.9,-118.19,16804.72269,17636.69352,162733.8812,507812.3335,575819.838,5.110701107,3.725694444,17636.69352,4637,O
105600,2.5719,32,2762,652,2677,632,33.9,-118.19,16804.72269,17636.69352,162733.8812,507812.3335,575819.838,4.105828221,4.370253165,17636.69352,4638,O
112900,1.9952,36,2326,543,2073,494,33.9,-118.19,16804.72269,17636.69352,162733.8812,507812.3335,575819.838,3.817679558,4.708502024,17636.69352,4639,O
146400,3.5461,32,1452,365,1888,366,33.9,-118.18,16687.11104,17917.3757,162189.6626,508408.0197,576417.9911,5.17260274,3.967213115,17917.3757,4641,O
143800,2.7292,32,778,227,933,209,33.9,-118.18,16687.11104,17917.3757,162189.6626,508408.0197,576417.9911,4.110132159,3.722488038,17917.3757,4642,O
150900,3.0909,31,2536,603,2625,576,33.9,-118.18,16687.11104,17917.3757,162189.6626,508408.0197,576417.9911,4.353233831,4.402777778,17917.3757,4643,O
140400,3.1012,34,1248,320,1960,338,33.9,-118.18,16687.11104,17917.3757,162189.6626,508408.0197,576417.9911,6.125,3.692307692,17917.3757,4644,O
114200,2.8681,12,3653,993,3215,854,33.9,-118.17,16620.08514,18240.40308,161648.9534,509004.6117,577016.9297,3.237663646,4.277517564,18240.40308,4645,O
156700,2.7339,28,2410,616,2399,594,33.9,-118.16,16604.25758,18603.56999,161111.7891,509602.1063,577616.6514,3.894480519,4.057239057,18603.56999,4646,O
144600,2.809,20,2850,737,1855,662,33.9,-118.15,16639.77447,19004.57544,160578.2052,510200.5003,578217.1537,2.516960651,4.305135952,19004.57544,4647,O
225800,3.5972,26,2145,471,1150,429,33.9,-118.14,16726.30873,19441.07809,160048.2375,510799.7905,578818.4342,2.441613588,5,19441.07809,4648,O
180100,3.3375,39,1379,282,883,291,33.9,-118.14,16726.30873,19441.07809,160048.2375,510799.7905,578818.4342,3.131205674,4.738831615,19441.07809,4649,O
208400,3.4868,36,1814,350,886,347,33.9,-118.13,16863.07499,19910.74348,159521.9221,511399.9738,579420.4904,2.531428571,5.227665706,19910.74348,4651,O
195800,3.625,36,1477,305,788,291,33.9,-118.13,16863.07499,19910.74348,159521.9221,511399.9738,579420.4904,2.583606557,5.075601375,19910.74348,4652,O
202700,3.9038,35,1458,261,686,236,33.9,-118.13,16863.07499,19910.74348,159521.9221,511399.9738,579420.4904,2.62835249,6.177966102,19910.74348,4653,O
206500,2.9375,35,3478,730,1885,673,33.9,-118.12,17048.86439,20411.2825,158999.2952,512001.047,580023.3199,2.582191781,5.167904903,20411.2825,4654,O
173900,4.125,38,1222,282,756,256,33.9,-118.12,17048.86439,20411.2825,158999.2952,512001.047,580023.3199,2.680851064,4.7734375,20411.2825,4655,O
184600,4.4896,35,2604,495,1465,470,33.9,-118.11,17282.09595,20940.48134,158480.3933,512603.007,580626.9204,2.95959596,5.540425532,20940.48134,4656,O
196000,3.5052,26,4173,893,2471,863,33.9,-118.11,17282.09595,20940.48134,158480.3933,512603.007,580626.9204,2.767077268,4.835457706,20940.48134,4657,O
178000,5.0753,35,1323,269,1084,240,33.9,-118.11,17282.09595,20940.48134,158480.3933,512603.007,580626.9204,4.029739777,5.5125,20940.48134,4658,O
183100,5.1423,36,1347,278,748,278,33.9,-118.11,17282.09595,20940.48134,158480.3933,512603.007,580626.9204,2.690647482,4.845323741,20940.48134,4659,O
166000,4.325,43,1237,243,776,246,33.9,-118.1,17560.8795,21496.22345,157965.2532,513205.8507,581231.2893,3.193415638,5.028455285,21496.22345,4661,O
174600,4.4167,40,1880,377,1229,378,33.9,-118.1,17560.8795,21496.22345,157965.2532,513205.8507,581231.2893,3.25994695,4.973544974,21496.22345,4662,O
161900,4.75,37,1061,202,768,206,33.9,-118.1,17560.8795,21496.22345,157965.2532,513205.8507,581231.2893,3.801980198,5.150485437,21496.22345,4663,O
156400,3.6,37,796,175,740,183,33.9,-118.1,17560.8795,21496.22345,157965.2532,513205.8507,581231.2893,4.228571429,4.349726776,21496.22345,4664,O
158700,3.7604,36,1215,279,862,285,33.9,-118.09,17883.08478,22076.50435,157453.9117,513809.5749,581836.4243,3.089605735,4.263157895,22076.50435,4665,O
164600,4.2132,37,1112,222,771,224,33.9,-118.09,17883.08478,22076.50435,157453.9117,513809.5749,581836.4243,3.472972973,4.964285714,22076.50435,4666,O
153500,4.0461,37,1147,258,742,242,33.9,-118.09,17883.08478,22076.50435,157453.9117,513809.5749,581836.4243,2.875968992,4.739669421,22076.50435,4667,O
176300,3.1441,33,3326,720,2533,689,33.9,-118.09,17883.08478,22076.50435,157453.9117,513809.5749,581836.4243,3.518055556,4.827285922,22076.50435,4668,O
168300,4.2083,44,1167,237,733,237,33.9,-118.08,18246.41166,22679.44055,156946.406,514414.1765,582442.3231,3.092827004,4.924050633,22679.44055,4669,O
164100,3.8846,39,2502,546,1849,518,33.9,-118.07,18648.45677,23303.2736,156442.7735,515019.6525,583048.9832,3.386446886,4.83011583,23303.2736,4671,O
162700,3.8672,42,1007,224,776,228,33.9,-118.07,18648.45677,23303.2736,156442.7735,515019.6525,583048.9832,3.464285714,4.416666667,23303.2736,4672,O
169200,4.6406,45,1776,353,1180,337,33.9,-118.07,18648.45677,23303.2736,156442.7735,515019.6525,583048.9832,3.342776204,5.270029674,23303.2736,4673,O
158000,4.4167,37,1161,254,882,236,33.9,-118.06,19086.77357,23946.37038,155943.0516,515625.9997,583656.4022,3.472440945,4.919491525,23946.37038,4674,O
119900,1.875,41,550,129,642,125,33.9,-118.05,19558.92366,24607.2206,155447.2782,516233.2152,584264.5777,4.976744186,4.4,24607.2206,4675,O
